"REF_DATE","GEO","DGUID","Age group","Sex","Life stress","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4215073","9.4.2.5.6","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4215074","9.4.2.5.7","","F","","","1"
"1994","Saskatchewan","","20-24 years","Men","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4215075","9.4.2.5.8","","F","","","1"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1707177","9.4.3.1.1","27710","","","","0"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707178","9.4.3.1.2","19651","","","","0"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707179","9.4.3.1.3","35768","","","","0"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215079","9.4.3.1.4","14.8","","","","1"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","Percent","Percent","239","units ","0","v4215080","9.4.3.1.5","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215081","9.4.3.1.6","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215082","9.4.3.1.7","100.0","","","","1"
"1994","Saskatchewan","","20-24 years","Women","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215083","9.4.3.1.8","0.0","","","","1"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","Number of persons","Persons","249","units ","0","v1707180","9.4.3.2.1","","F","","","0"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707181","9.4.3.2.2","","F","","","0"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707182","9.4.3.2.3","","F","","","0"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215087","9.4.3.2.4","","F","","","1"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","Percent","Percent","239","units ","0","v4215088","9.4.3.2.5","27.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215089","9.4.3.2.6","12.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215090","9.4.3.2.7","43.6","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215091","9.4.3.2.8","28.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","Number of persons","Persons","249","units ","0","v1707183","9.4.3.3.1","9721","E","","","0"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707184","9.4.3.3.2","5016","E","","","0"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707185","9.4.3.3.3","14425","E","","","0"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215095","9.4.3.3.4","24.7","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","Percent","Percent","239","units ","0","v4215096","9.4.3.3.5","35.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215097","9.4.3.3.6","20.2","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215098","9.4.3.3.7","49.9","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215099","9.4.3.3.8","21.6","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","High life stress","Number of persons","Persons","249","units ","0","v1707186","9.4.3.4.1","8379","E","","","0"
"1994","Saskatchewan","","20-24 years","Women","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707187","9.4.3.4.2","4493","E","","","0"
"1994","Saskatchewan","","20-24 years","Women","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707188","9.4.3.4.3","12265","E","","","0"
"1994","Saskatchewan","","20-24 years","Women","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215103","9.4.3.4.4","23.7","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","High life stress","Percent","Percent","239","units ","0","v4215104","9.4.3.4.5","30.2","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215105","9.4.3.4.6","18.4","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215106","9.4.3.4.7","42.1","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215107","9.4.3.4.8","20.0","E","","","1"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","Number of persons","Persons","249","units ","0","v1707189","9.4.3.5.1","","F","","","0"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707190","9.4.3.5.2","","F","","","0"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707191","9.4.3.5.3","","F","","","0"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4215111","9.4.3.5.4","","F","","","1"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","Percent","Percent","239","units ","0","v4215112","9.4.3.5.5","","F","","","1"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4215113","9.4.3.5.6","","F","","","1"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4215114","9.4.3.5.7","","F","","","1"
"1994","Saskatchewan","","20-24 years","Women","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4215115","9.4.3.5.8","","F","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1707192","9.5.1.1.1","140732","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707193","9.5.1.1.2","125381","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707194","9.5.1.1.3","156083","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215119","9.5.1.1.4","5.6","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","Percent","Percent","239","units ","0","v4215120","9.5.1.1.5","100.0","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215121","9.5.1.1.6","100.0","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215122","9.5.1.1.7","100.0","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215123","9.5.1.1.8","0.0","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","Number of persons","Persons","249","units ","0","v1707195","9.5.1.2.1","41473","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707196","9.5.1.2.2","29926","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707197","9.5.1.2.3","53021","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215127","9.5.1.2.4","14.2","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","Percent","Percent","239","units ","0","v4215128","9.5.1.2.5","29.5","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215129","9.5.1.2.6","21.7","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215130","9.5.1.2.7","37.2","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215131","9.5.1.2.8","13.5","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","Number of persons","Persons","249","units ","0","v1707198","9.5.1.3.1","46047","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1707199","9.5.1.3.2","35685","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1707200","9.5.1.3.3","56410","","","","0"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4215135","9.5.1.3.4","11.5","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","Percent","Percent","239","units ","0","v4215136","9.5.1.3.5","32.7","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4215137","9.5.1.3.6","26.4","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4215138","9.5.1.3.7","39.0","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4215139","9.5.1.3.8","9.8","","","","1"
"1994","Saskatchewan","","25-34 years","Both sexes","High life stress","Number of persons","Persons","249","units ","0","v1707201","9.5.1.4.1","45205","","","","0"
